customer_id,customer_name,gender,age,city,state,signup_date,customer_segment
119105,Riya Mehta,female,49.0,Chennai,Tamil Nadu,2023-05-24,New
119106,Riya Das,Female,3.0,Indore,Madhya Pradesh,2022-07-01,Regular
119107,Pooja Roy,female,58.0,Indore,Madhya Pradesh,2025-12-10,Regular
119108,Rahul Kumar,male,27.0,Chandigarh,Chandigarh,2024-02-20,Regular
119109,Vivek Patel,Female,53.0,Mumbai,Maharashtra,2022-06-20,New
119110,Priya Yadav,Male,30.0,Bengaluru,Karnataka,2021-03-17,Regular
119111,Rohit Jain,M,59.0,Noida,Uttar Pradesh,2022-09-21,New
119112,Vivek Malhotra,,54.0,Lucknow,Uttar Pradesh,2024-04-11,Regular
119113,Nisha Sharma,M,,Bengaluru,Karnataka,2023-10-26,New
119114,Rahul Verma,Male,53.0,Kolkata,West Bengal,2025-10-07,Premium
119115,Neha Khan,Male,32.0,Delhi,Delhi,2021-04-29,Regular
119116,Sneha Sinha,Female,31.0,Chandigarh,Chandigarh,2022-03-26,New
119117,Karan Yadav,F,62.0,Ahmedabad,Gujarat,2022-05-03,New
119118,Rahul Joshi,Female,67.0,Kanpur,Uttar Pradesh,2022-05-22,Regular
119119,Amit Agarwal,Male,35.0,Ranchi,Jharkhand,2022-06-15,New
119120,Rahul Kumar,Male,29.0,Lucknow,Uttar Pradesh,2024-08-09,Regular
119121,Sanjay Khan,Female,66.0,Gurgaon,Haryana,2024-04-02,Premium
119122,Ayesha Gupta,male,68.0,Kanpur,Uttar Pradesh,2021-11-26,Regular
119123,Sneha Verma,Male,29.0,Surat,Gujarat,2023-05-14,Regular
119124,Karan Reddy,Male,20.0,Pune,Maharashtra,2024-09-13,Premium
119125,Amit Jain,Male,22.0,Bhopal,Madhya Pradesh,2024-04-17,New
119126,Vikas Roy,F,47.0,Hyderabad,Telangana,2023-05-03,Premium
119127,Neha Patel,Female,65.0,Pune,Maharashtra,2023-11-27,Regular
119128,Priya Kumar,Female,44.0,Noida,Uttar Pradesh,2024-09-22,New
119129,Priya Agarwal,Male,60.0,Pune,Maharashtra,2023-04-21,Regular
119130,Amit Kumar,Female,46.0,Gurgaon,Haryana,2022-05-05,Premium
119131,Aditya Chauhan,Female,47.0,Ahmedabad,Gujarat,2022-11-02,Regular
119132,Aditya Verma,female,56.0,Ahmedabad,Gujarat,2023-04-15,New
119133,Riya Reddy,Male,67.0,Jaipur,Rajasthan,2025-10-25,Regular
119134,Ayesha Mishra,female,24.0,Kanpur,Uttar Pradesh,2023-07-19,New
119135,Aditya Joshi,female,49.0,Nagpur,Maharashtra,2021-01-16,Regular
119136,Riya Sharma,Male,22.0,Hyderabad,Telangana,2024-03-13,New
119137,Sanjay Khan,Female,61.0,Noida,Uttar Pradesh,2021-10-20,New
119138,Manish Khan,Male,57.0,Surat,Gujarat,2023-09-13,Regular
119139,Aditya Gupta,Female,53.0,Kanpur,Uttar Pradesh,2023-03-10,Regular
119140,Manish Agarwal,Female,60.0,Bhopal,Madhya Pradesh,2023-06-08,New
119141,Nisha Mishra,female,68.0,Patna,Bihar,2025-06-27,New
119142,Riya Sinha,Female,49.0,Delhi,Delhi,2021-02-01,Regular
119143,Rahul Reddy,,61.0,Bhopal,Madhya Pradesh,2022-12-24,Regular
119144,Vikas Patel,Male,48.0,Bhopal,Madhya Pradesh,2022-08-26,Regular
119145,Priya Gupta,M,66.0,Kolkata,West Bengal,2021-06-07,Regular
119146,Nisha Sinha,Male,27.0,Kolkata,West Bengal,2025-06-04,New
119147,Vikas Mehta,Male,20.0,Indore,Madhya Pradesh,2024-08-29,Premium
119148,Aditya Sinha,Male,55.0,Jaipur,Rajasthan,2022-11-24,Premium
119149,Kavita Roy,,55.0,Chandigarh,Delhi ,2022-04-22,Regular
119150,Arjun Sinha,Male,35.0,Chandigarh,Chandigarh,2025-02-25,Regular
119151,Neha Malhotra,Male,30.0,Kolkata,West Bengal,2022-10-09,Premium
119152,Sanjay Malhotra,male,43.0,Surat,Gujarat,2025-04-01,New
119153,Anjali Sharma,Female,56.0,Noida,Uttar Pradesh,2021-12-07,Regular
119154,Sneha Sharma,Male,41.0,Nagpur,Maharashtra,2024-09-25,Regular
119155,Riya Sinha,male,26.0,Bhopal,Madhya Pradesh,2022-09-10,Regular
119156,Anjali Das,Male,46.0,Noida,Uttar Pradesh,2021-01-27,Regular
119157,Arjun Das,Female,19.0,Ahmedabad,Delhi ,2023-09-10,Regular
119158,Sneha Kumar,female,61.0,Indore,Madhya Pradesh,2021-05-14,New
119159,Amit Gupta,Female,38.0,Ahmedabad,Gujarat,2022-10-04,Premium
119160,Sneha Sharma,female,62.0,Lucknow,Uttar Pradesh,2025-07-28,Premium
119161,Priya Patel,M,37.0,Indore,Madhya Pradesh,2024-10-21,Regular
119162,Nisha Patel,Male,45.0,Delhi,Delhi,2021-11-09,New
119163,Sanjay Das,Female,38.0,Bhopal,Madhya Pradesh,2025-12-03,Premium
119164,Manish Khan,,20.0,Bhopal,Madhya Pradesh,2025-04-12,Premium
119165,Kavita Reddy,Female,52.0,Hyderabad,Telangana,2023-08-23,Premium
119166,Simran Sharma,female,25.0,Patna,Bihar,2022-09-21,New
119167,Anjali Malhotra,female,59.0,Patna,Bihar,2024-10-18,Regular
119168,Riya Singh,Female,,Delhi,Delhi,2023-06-22,New
119169,Manish Singh,Female,29.0,Hyderabad,Telangana,2024-05-01,Premium
119170,Karan Sinha,Male,31.0,Pune,Maharashtra,2025-06-16,Premium
119171,Pooja Mehta,Female,58.0,Ranchi,Jharkhand,2023-10-09,New
119172,Anjali Sinha,Male,20.0,Indore,Madhya Pradesh,2023-09-29,New
119173,Amit Roy,Female,42.0,Ranchi,Jharkhand,2021-02-21,Regular
119174,Neha Sharma,Female,23.0,Ranchi,Jharkhand,2024-09-22,Premium
119175,Amit Mehta,Male,49.0,Kolkata,West Bengal,2022-05-09,Premium
119176,Pooja Jain,Male,33.0,Bhopal,Madhya Pradesh,2023-05-14,Regular
119177,Priya Thakur,Male,20.0,Chandigarh,Delhi ,2025-12-07,Regular
119178,Pooja Verma,Female,36.0,Delhi,Delhi,2024-08-18,Premium
119179,Pooja Singh,Female,60.0,Pune,Maharashtra,2025-12-25,Premium
119180,Rohit Yadav,Male,65.0,Ahmedabad,Gujarat,2023-08-09,Regular
119181,Sneha Gupta,Female,63.0,Nagpur,Maharashtra,2024-03-11,New
119182,Sneha Thakur,Female,58.0,Jaipur,Rajasthan,2022-10-18,Premium
119183,Riya Jain,female,33.0,Bhopal,Madhya Pradesh,2022-07-16,New
119184,Pooja Jain,Male,43.0,Kolkata,West Bengal,2023-04-08,Regular
119185,Arjun Patel,male,54.0,Kanpur,Uttar Pradesh,2024-08-07,New
119186,Neha Joshi,Male,67.0,Bengaluru,Karnataka,2025-12-13,Regular
119187,Ayesha Mishra,Male,31.0,Nagpur,Maharashtra,2023-04-16,Regular
119188,Anjali Mishra,Female,61.0,Patna,Bihar,2023-02-11,New
119189,Pooja Chauhan,Male,62.0,Nagpur,Maharashtra,2024-03-02,Regular
119190,Neha Khan,Female,60.0,Lucknow,Uttar Pradesh,2025-11-15,VIP
119191,Vivek Singh,Female,48.0,Chandigarh,Chandigarh,2022-08-03,New
119192,Pooja Joshi,Female,69.0,Patna,Bihar,2022-10-17,Regular
119193,Nisha Yadav,Male,34.0,Bhopal,Madhya Pradesh,2022-12-26,Regular
119194,Sneha Roy,M,32.0,Bhopal,Madhya Pradesh,2021-08-05,New
119195,Neha Das,Female,22.0,Bengaluru,Karnataka,2025-10-16,Regular
119196,Simran Malhotra,Male,48.0,Surat,Gujarat,2025-12-08,Premium
119197,Simran Reddy,M,49.0,Pune,Maharashtra,2024-08-26,Premium
119198,Sanjay Reddy,Female,48.0,Lucknow,Uttar Pradesh,2021-10-06,Regular
119199,Vivek Roy,Female,69.0,Delhi,Delhi,2024-01-03,VIP
119200,Rohit Das,F,33.0,Chennai,Tamil Nadu,2022-04-16,New
119201,Vikas Malhotra,male,29.0,Chennai,Tamil Nadu,2025-05-02,New
119202,Amit Kumar,Female,27.0,Kanpur,Uttar Pradesh,2025-05-15,Regular
119203,Manish Verma,Male,62.0,Nagpur,Maharashtra,2021-08-05,Regular
119204,Nisha Mishra,Male,40.0,Pune,Maharashtra,2023-04-01,Regular
119205,Aditya Malhotra,Female,57.0,Jaipur,Rajasthan,2022-07-02,New
119206,Amit Sharma,Female,27.0,Chennai,Tamil Nadu,2025-01-29,New
119207,Kavita Reddy,Female,53.0,Jaipur,Rajasthan,2021-04-27,New
119208,Rohit Das,Female,33.0,Ranchi,Jharkhand,2024-05-15,Premium
119209,Neha Verma,M,66.0,Ranchi,Jharkhand,2024-01-09,Regular
119210,Manish Gupta,Female,,Bhopal,Madhya Pradesh,2023-02-22,Regular
119211,Neha Khan,,47.0,Kanpur,Uttar Pradesh,2024-09-02,Regular
119212,Simran Singh,Male,33.0,Jaipur,Rajasthan,2024-03-24,Regular
119213,Sneha Sinha,Female,64.0,Mumbai,Maharashtra,2023-03-04,Premium
119214,Kavita Chauhan,Male,53.0,Indore,Madhya Pradesh,2022-12-21,Premium
119215,Nisha Gupta,female,42.0,Kolkata,West Bengal,2025-08-06,Regular
119216,Nisha Roy,Male,62.0,Delhi,Delhi,2023-04-11,New
119217,Vikas Malhotra,female,68.0,Hyderabad,Telangana,2023-04-09,Regular
119218,Simran Gupta,Male,62.0,Surat,Gujarat,2024-01-21,Regular
119219,Aditya Reddy,Female,55.0,Lucknow,Uttar Pradesh,2021-03-07,Premium
119220,Priya Das,Female,41.0,Kanpur,Uttar Pradesh,2023-11-08,Regular
119221,Sneha Mehta,Female,47.0,Chennai,Tamil Nadu,2025-03-29,New
119222,Priya Kumar,Female,31.0,Pune,Maharashtra,2023-02-19,Regular
119223,Ayesha Sinha,,18.0,Surat,Gujarat,2023-09-24,Regular
119224,Vivek Khan,Male,18.0,Nagpur,Maharashtra,2021-03-25,Regular
119225,Pooja Roy,Male,46.0,Mumbai,Maharashtra,2022-05-28,New
119226,Aditya Yadav,male,36.0,Bhopal,Madhya Pradesh,2023-08-16,Premium
119227,Rahul Singh,Male,53.0,Hyderabad,Telangana,2024-03-06,New
119228,Rahul Patel,Male,54.0,Kolkata,West Bengal,2025-04-04,Regular
119229,Amit Khan,Female,47.0,Hyderabad,Telangana,2021-11-22,New
119230,Sanjay Sharma,male,69.0,Mumbai,Maharashtra,2025-11-29,Regular
119231,Nisha Sharma,Male,51.0,Noida,Uttar Pradesh,2025-04-24,Regular
119232,Karan Das,Male,40.0,Hyderabad,Telangana,2021-01-19,New
119233,Anjali Das,Female,30.0,,Madhya Pradesh,2024-10-03,New
119234,Neha Khan,Female,18.0,Lucknow,Uttar Pradesh,2022-10-13,Premium
119235,Simran Khan,Female,30.0,Mumbai,Maharashtra,2022-03-27,Premium
119236,Vivek Verma,female,61.0,Patna,Bihar,2021-05-25,VIP
119237,Simran Chauhan,Male,53.0,Kolkata,West Bengal,2024-02-21,Regular
119238,Pooja Agarwal,Male,27.0,Nagpur,Maharashtra,2025-05-12,Regular
119239,Amit Chauhan,Female,43.0,Kanpur,Uttar Pradesh,2023-05-28,Regular
119240,Neha Agarwal,Male,26.0,Nagpur,Maharashtra,2025-01-07,Regular
119241,Karan Jain,female,54.0,Lucknow,Uttar Pradesh,2025-11-08,Regular
119242,Riya Sharma,female,67.0,Indore,Madhya Pradesh,2025-10-04,Premium
119243,Priya Mehta,Female,37.0,Chandigarh,Chandigarh,2025-04-16,Premium
119244,Neha Malhotra,Male,58.0,Kanpur,Uttar Pradesh,2022-12-06,Regular
119245,Kavita Joshi,Male,69.0,Kanpur,Uttar Pradesh,2024-06-28,Premium
119246,Rohit Sharma,male,41.0,Ranchi,Jharkhand,2024-08-26,Regular
119247,Sanjay Malhotra,Female,41.0,Patna,Bihar,2021-12-07,New
119248,Vikas Agarwal,F,69.0,Jaipur,Rajasthan,2025-10-25,New
119249,Nisha Mehta,Female,27.0,Lucknow,Uttar Pradesh,2025-10-30,New
119250,Aditya Khan,Female,5.0,Kanpur,Delhi ,2024-07-05,Regular
119251,Arjun Chauhan,Female,60.0,Ahmedabad,Gujarat,2021-12-07,Regular
119252,Amit Gupta,Female,54.0,Ranchi,Jharkhand,2022-06-03,New
119253,Arjun Singh,Male,67.0,Kolkata,West Bengal,2022-01-02,New
119254,Rohit Kumar,Female,43.0,Ranchi,Jharkhand,2021-04-14,Premium
119255,Arjun Agarwal,Female,52.0,Bengaluru,Karnataka,2022-08-01,Regular
119256,Manish Mehta,M,29.0,Jaipur,Rajasthan,2025-08-16,Regular
119257,Neha Gupta,Female,67.0,Pune,Maharashtra,2024-03-05,New
119258,Manish Sinha,Male,59.0,Indore,Delhi ,2022-10-09,Regular
119259,Simran Malhotra,Female,69.0,,Gujarat,2021-10-24,New
119260,Aditya Kumar,Female,57.0,Lucknow,Uttar Pradesh,2025-02-02,Regular
119261,Neha Mishra,Male,54.0,Jaipur,Rajasthan,2021-06-08,New
119262,Pooja Mishra,,35.0,Noida,Uttar Pradesh,2024-09-03,VIP
119263,Riya Khan,Female,33.0,Kolkata,West Bengal,2025-02-01,New
119264,Rohit Roy,Female,25.0,Lucknow,Uttar Pradesh,2022-09-06,Regular
119265,Rohit Reddy,Male,59.0,Kolkata,West Bengal,2023-10-19,Premium
119266,Sneha Jain,female,36.0,Ranchi,Jharkhand,2025-01-21,New
119267,Amit Das,,48.0,Noida,Uttar Pradesh,2025-01-14,New
119268,Aditya Mehta,Male,48.0,Nagpur,Maharashtra,2025-11-15,Regular
119269,Karan Khan,Female,22.0,Chandigarh,Delhi ,2024-06-24,Premium
119270,Riya Mishra,,56.0,Jaipur,Rajasthan,2022-03-13,Premium
119271,Arjun Agarwal,Male,54.0,Pune,Maharashtra,2021-03-01,Regular
119272,Simran Kumar,Male,26.0,Jaipur,Rajasthan,2022-09-26,Regular
119273,Rahul Mishra,female,28.0,,Maharashtra,2021-11-17,New
119274,Manish Sinha,Male,57.0,Kolkata,West Bengal,2023-03-25,Regular
119275,Pooja Kumar,Male,47.0,Chandigarh,Chandigarh,2024-05-11,Premium
119276,Amit Gupta,male,28.0,Jaipur,Rajasthan,2022-08-18,Premium
119277,Amit Sharma,Male,29.0,Nagpur,Maharashtra,2025-09-21,Regular
119278,Riya Jain,female,61.0,Pune,Maharashtra,2024-11-27,Premium
119279,Pooja Agarwal,Female,33.0,Lucknow,Uttar Pradesh,2022-08-24,New
119280,Sneha Patel,,31.0,Pune,Maharashtra,2022-11-12,Regular
119281,Manish Jain,Female,61.0,Gurgaon,Haryana,2024-03-31,Regular
119282,Amit Das,female,34.0,Delhi,Delhi,2021-02-08,VIP
119283,Anjali Das,,55.0,Gurgaon,Haryana,2022-02-08,Premium
119284,Nisha Gupta,Male,67.0,Kanpur,Uttar Pradesh,2024-08-05,Premium
119285,Arjun Patel,Male,69.0,Pune,Maharashtra,2022-10-09,Regular
119286,Nisha Sharma,,18.0,Nagpur,Maharashtra,2021-12-05,Regular
119287,Rahul Thakur,Female,33.0,Gurgaon,Haryana,2025-10-26,Premium
119288,Priya Verma,male,33.0,Kanpur,Uttar Pradesh,2024-06-18,Regular
119289,Karan Reddy,,69.0,Indore,Madhya Pradesh,2024-12-13,New
119290,Vivek Gupta,Female,48.0,Kolkata,West Bengal,2023-02-20,Regular
119291,Aditya Singh,Male,68.0,Kolkata,West Bengal,2023-05-06,Regular
119292,Aditya Jain,male,50.0,Noida,Uttar Pradesh,2021-03-22,Regular
119293,Priya Mishra,female,41.0,Kolkata,West Bengal,2023-03-01,Premium
119294,Manish Singh,Female,18.0,Hyderabad,Telangana,2021-04-06,VIP
119295,Karan Patel,female,34.0,Gurgaon,Haryana,2023-02-15,New
119296,Aditya Malhotra,Female,69.0,Chennai,Tamil Nadu,2022-02-05,New
119297,Vikas Singh,Male,63.0,Ahmedabad,Gujarat,2025-09-17,Regular
119298,Vikas Joshi,male,120.0,Mumbai,Maharashtra,2023-05-13,Regular
119299,Aditya Roy,Male,34.0,Gurgaon,Haryana,2024-02-29,Regular
119300,Anjali Gupta,female,58.0,Delhi,Delhi,2022-08-13,New
119301,Simran Gupta,Female,64.0,Patna,Bihar,2024-02-15,New
119302,Neha Agarwal,M,62.0,Kanpur,Uttar Pradesh,2022-11-25,New
119303,Rahul Roy,M,45.0,Hyderabad,Telangana,2023-12-22,Regular
119304,Ayesha Verma,female,44.0,Bhopal,Madhya Pradesh,2024-10-13,New
119305,Rohit Verma,Male,40.0,Jaipur,Rajasthan,2023-12-03,New
119306,Simran Reddy,Male,29.0,Bengaluru,Karnataka,2025-12-24,New
119307,Kavita Das,Female,52.0,Hyderabad,Telangana,2023-09-24,New
119308,Aditya Gupta,Male,20.0,Kanpur,Uttar Pradesh,2024-12-11,Premium
119309,Amit Roy,male,45.0,Chandigarh,Chandigarh,2022-06-18,Regular
119310,Vikas Das,Male,37.0,Delhi,Delhi,2022-10-14,New
119311,Anjali Jain,Male,23.0,Pune,Maharashtra,2024-05-26,New
119312,Sneha Gupta,Male,51.0,Nagpur,Maharashtra,2021-04-23,Premium
119313,Rohit Yadav,Male,23.0,Jaipur,Rajasthan,2022-08-29,Regular
119314,Aditya Mishra,female,46.0,Kanpur,Uttar Pradesh,2024-08-12,Premium
119315,Amit Yadav,male,33.0,Hyderabad,Telangana,2024-04-09,Premium
119316,Neha Mishra,Male,56.0,Bengaluru,Karnataka,2024-05-19,Regular
119317,Arjun Mehta,Male,,Hyderabad,Telangana,2021-12-19,New
119318,Riya Agarwal,Male,51.0,Kolkata,West Bengal,2025-03-25,New
119319,Aditya Roy,Female,49.0,Kolkata,West Bengal,2025-01-01,VIP
119320,Amit Patel,Male,58.0,Jaipur,Rajasthan,2024-05-06,Regular
119321,Rahul Sinha,Female,23.0,Bengaluru,Karnataka,2024-08-16,New
119322,Riya Jain,Female,54.0,Surat,Gujarat,2024-03-20,Premium
119323,Ayesha Agarwal,Male,52.0,Pune,Maharashtra,2024-03-28,Regular
119324,Ayesha Gupta,Male,20.0,Gurgaon,Haryana,2025-05-21,New
119325,Kavita Thakur,Female,45.0,Chandigarh,Chandigarh,2022-06-16,Regular
119326,Vivek Sharma,Female,26.0,Ahmedabad,Gujarat,2023-04-25,Regular
119327,Sanjay Verma,Female,56.0,Patna,Bihar,2024-06-27,New
119328,Sanjay Sharma,Male,22.0,Hyderabad,Telangana,2025-06-29,New
119329,Manish Singh,Female,48.0,Kanpur,Uttar Pradesh,2022-03-07,New
119330,Rahul Sharma,Male,53.0,Bhopal,Madhya Pradesh,2024-09-23,Regular
119331,Rahul Malhotra,Female,61.0,Ranchi,Jharkhand,2025-01-06,Regular
119332,Rahul Sinha,Female,46.0,Nagpur,Maharashtra,2024-09-23,VIP
119333,Aditya Roy,Male,38.0,Hyderabad,Telangana,2025-09-04,Premium
119334,Arjun Joshi,Male,39.0,Noida,Uttar Pradesh,2025-11-02,Regular
119335,Amit Agarwal,Male,21.0,Ahmedabad,Gujarat,2025-01-07,Regular
119336,Neha Gupta,Female,49.0,Ahmedabad,Gujarat,2023-07-21,Regular
119337,Priya Roy,female,40.0,Kanpur,Uttar Pradesh,2021-04-07,VIP
119338,Aditya Thakur,Female,58.0,Hyderabad,Telangana,2024-02-09,Premium
119339,Vivek Chauhan,Female,21.0,Chandigarh,Chandigarh,2024-06-03,Premium
119340,Riya Sinha,M,69.0,Noida,Uttar Pradesh,2022-04-03,Regular
119341,Kavita Sharma,Female,41.0,Hyderabad,Telangana,2024-09-29,New
119342,Pooja Roy,Female,25.0,Gurgaon,Haryana,2022-04-09,Regular
119343,Vikas Verma,Female,66.0,Kanpur,Uttar Pradesh,2021-04-19,Regular
119344,Rahul Joshi,female,47.0,Kanpur,Uttar Pradesh,2024-11-02,Regular
119345,Karan Reddy,Female,,Lucknow,Uttar Pradesh,2024-08-22,Regular
119346,Simran Gupta,Male,58.0,Hyderabad,Telangana,2023-08-18,Regular
119347,Kavita Roy,F,36.0,Mumbai,Maharashtra,2022-02-24,New
119348,Vikas Das,female,31.0,Nagpur,Maharashtra,2025-03-26,Premium
119349,Nisha Sharma,Male,59.0,Kolkata,West Bengal,2025-01-14,Regular
119350,Vikas Sinha,Male,23.0,Noida,Uttar Pradesh,2025-04-05,Regular
119351,Rahul Agarwal,Female,57.0,Surat,Gujarat,2022-11-24,New
119352,Karan Khan,Female,43.0,Kanpur,Uttar Pradesh,2023-08-13,New
119353,Rahul Agarwal,Female,48.0,Chandigarh,Chandigarh,2024-04-25,Premium
119354,Amit Das,Male,65.0,Delhi,Delhi,2024-01-20,VIP
119355,Unknown,Male,24.0,Bhopal,Madhya Pradesh,2023-05-04,Premium
119356,Nisha Gupta,Female,27.0,Kanpur,Uttar Pradesh,2025-05-05,Regular
119357,Riya Yadav,Male,63.0,Noida,Uttar Pradesh,2025-09-29,Regular
119358,Ayesha Malhotra,Male,62.0,Noida,Uttar Pradesh,2024-02-17,Regular
119359,Vivek Sinha,Female,61.0,Chennai,Tamil Nadu,2024-07-21,New
119360,Manish Das,Female,48.0,Delhi,Delhi,2024-12-05,Premium
119361,Nisha Singh,Male,63.0,Ahmedabad,Gujarat,2021-09-29,New
119362,Aditya Roy,Female,68.0,Nagpur,Maharashtra,2024-08-02,Regular
119363,Vikas Sinha,female,21.0,Mumbai,Maharashtra,2023-12-07,Regular
119364,Ayesha Malhotra,female,39.0,Indore,Delhi ,2023-09-18,Premium
119365,Aditya Roy,Male,51.0,Lucknow,Uttar Pradesh,2025-10-12,Premium
119366,Rahul Thakur,Male,30.0,Chandigarh,Chandigarh,2023-11-19,Premium
119367,Sanjay Sharma,male,52.0,Nagpur,Maharashtra,2022-12-01,Regular
119368,Amit Jain,Female,20.0,Hyderabad,Telangana,2024-05-15,Regular
119369,Simran Thakur,Male,31.0,Mumbai,Maharashtra,2022-06-09,VIP
119370,Amit Jain,Female,18.0,Ahmedabad,Gujarat,2024-05-28,New
119371,Ayesha Sinha,Female,39.0,Bhopal,Madhya Pradesh,2023-02-27,Regular
119372,Riya Reddy,male,61.0,Delhi,Delhi,2025-07-26,Regular
119373,Simran Sinha,male,49.0,Ahmedabad,Gujarat,2021-09-09,New
119374,Aditya Roy,Male,38.0,Bhopal,Madhya Pradesh,2022-04-21,New
119375,Riya Yadav,Female,46.0,Patna,Bihar,2021-11-12,Premium
119376,Vivek Chauhan,Male,57.0,Ahmedabad,Gujarat,2025-07-08,VIP
119377,Anjali Singh,Male,57.0,Chandigarh,Chandigarh,2024-09-29,Regular
119378,Arjun Sharma,Male,32.0,Chennai,Tamil Nadu,2025-08-01,Regular
119379,Simran Roy,Male,54.0,Nagpur,Maharashtra,2024-04-11,Regular
119380,Arjun Gupta,female,57.0,Lucknow,Uttar Pradesh,2022-04-28,Premium
119381,Ayesha Singh,female,19.0,Patna,Bihar,2021-06-16,Regular
119382,Ayesha Gupta,Male,52.0,Ahmedabad,Gujarat,2024-01-07,New
119383,Ayesha Sharma,Female,38.0,Chennai,Tamil Nadu,2025-07-16,Premium
119384,Ayesha Gupta,M,50.0,Nagpur,Maharashtra,2022-06-03,Regular
119385,Rohit Das,Male,24.0,Delhi,Delhi,2021-09-27,Regular
119386,Unknown,Female,59.0,Chandigarh,Chandigarh,2021-02-12,Premium
119387,Karan Sinha,Male,59.0,Gurgaon,Haryana,2024-01-07,Regular
119388,Pooja Joshi,Male,22.0,Ahmedabad,Gujarat,2022-09-16,Premium
119389,Sanjay Verma,male,19.0,Chennai,Tamil Nadu,2023-05-19,Regular
119390,Vivek Agarwal,Male,42.0,Gurgaon,Haryana,2021-02-01,Regular
119391,Ayesha Singh,Male,52.0,Chennai,Tamil Nadu,2021-01-08,Regular
119392,Vikas Reddy,Male,,Mumbai,Maharashtra,2025-11-04,Premium
119393,Pooja Roy,Male,28.0,Delhi,Delhi,2025-04-30,Regular
119394,Manish Joshi,Male,54.0,Delhi,Delhi,2023-04-16,Regular
119395,Rohit Mishra,Male,37.0,Gurgaon,Haryana,2023-09-02,Premium
119396,Priya Roy,Female,24.0,Hyderabad,Telangana,2025-11-11,Regular
119397,Riya Yadav,Female,18.0,Lucknow,Uttar Pradesh,2025-02-15,New
119398,Nisha Mehta,Female,44.0,Surat,Gujarat,2022-07-19,Premium
119399,Aditya Joshi,Male,61.0,Chandigarh,Chandigarh,2025-01-17,Regular
119400,Arjun Gupta,Male,64.0,Jaipur,Rajasthan,2021-09-26,Premium
119401,Aditya Malhotra,Male,63.0,Chennai,Tamil Nadu,2023-08-02,Regular
119402,Neha Chauhan,male,18.0,Mumbai,Maharashtra,2021-02-01,Premium
119403,Ayesha Singh,Male,31.0,Hyderabad,Telangana,2022-11-07,New
119404,Anjali Yadav,Female,61.0,Ranchi,Jharkhand,2022-10-20,Premium
119405,Pooja Khan,Female,47.0,Ranchi,Jharkhand,2025-12-04,Regular
119406,Neha Gupta,Female,46.0,Bengaluru,Karnataka,2025-12-28,Premium
119407,Pooja Joshi,Male,48.0,Ahmedabad,Gujarat,2023-10-01,Regular
119408,Arjun Reddy,Female,24.0,Pune,Maharashtra,2025-01-02,Premium
119409,Vivek Sinha,Female,68.0,Ahmedabad,Gujarat,2021-02-27,Regular
119410,Riya Malhotra,Male,66.0,Hyderabad,Telangana,2024-09-05,Regular
119411,Vikas Mehta,Female,21.0,Nagpur,Maharashtra,2022-12-04,Regular
119412,Rohit Agarwal,female,18.0,Ranchi,Jharkhand,2024-07-22,Regular
119413,Rahul Joshi,Male,62.0,Surat,Gujarat,2024-02-22,Regular
119414,Simran Roy,Female,67.0,Noida,Uttar Pradesh,2025-05-13,Premium
119415,Vivek Yadav,Female,61.0,Patna,Bihar,2023-03-07,Premium
119416,Aditya Reddy,Male,57.0,Chandigarh,Chandigarh,2021-10-31,Premium
119417,Riya Agarwal,Male,60.0,,Chandigarh,2023-06-12,New
119418,Ayesha Sharma,Male,57.0,Ahmedabad,Gujarat,2022-02-10,Regular
119419,Pooja Malhotra,Female,30.0,Lucknow,Uttar Pradesh,2022-02-02,Premium
119420,Pooja Verma,Female,62.0,Kolkata,West Bengal,2023-11-03,New
119421,Priya Agarwal,M,51.0,Bengaluru,Karnataka,2023-01-27,Premium
119422,Neha Gupta,female,63.0,Patna,Bihar,2023-07-23,Premium
119423,Vivek Kumar,Female,56.0,Bengaluru,Karnataka,2021-06-24,VIP
119424,Sneha Agarwal,Female,61.0,Chandigarh,Chandigarh,2023-12-29,New
119425,Anjali Thakur,Male,59.0,Chandigarh,Chandigarh,2021-06-23,Regular
119426,Sneha Agarwal,Female,21.0,Lucknow,Uttar Pradesh,2021-11-23,Premium
119427,Vikas Chauhan,male,52.0,Chandigarh,Chandigarh,2025-05-11,Regular
119428,Anjali Das,,22.0,Pune,Maharashtra,2025-09-15,Regular
119429,Pooja Mehta,Female,40.0,Surat,Gujarat,2021-04-20,New
119430,Karan Mehta,Male,67.0,Indore,Madhya Pradesh,2025-10-01,Regular
119431,Aditya Sinha,M,56.0,Indore,Madhya Pradesh,2023-10-18,Regular
119432,Aditya Joshi,Male,,Nagpur,Maharashtra,2021-07-04,Premium
119433,Neha Khan,male,53.0,Chennai,Tamil Nadu,2021-09-10,Regular
119434,Ayesha Reddy,Male,28.0,Delhi,Delhi,2022-07-07,New
119435,Amit Yadav,Male,47.0,Patna,Bihar,2022-01-10,Regular
119436,Riya Verma,male,20.0,Lucknow,Uttar Pradesh,2022-10-03,VIP
119437,Simran Malhotra,F,45.0,Noida,Uttar Pradesh,2025-05-10,Premium
119438,Neha Das,Male,40.0,Chennai,Tamil Nadu,2021-04-12,Premium
119439,Priya Mehta,Female,47.0,Surat,Gujarat,2025-06-17,Regular
119440,Vikas Patel,Male,,Pune,Maharashtra,2023-04-04,New
